          82   152.349060       199.396500    
          82   152.349060       199.396500    
          83   152.349060       199.396500    
          83   152.349060       199.396500    
          84   152.349060       199.396500    
          84   152.349060       199.396500    
          85   152.349060       199.396500    
          85   152.349060       199.396500    
          86   152.349060       199.396500    
          86   152.349060       199.396500    
          87   152.349060       199.396500    
          87   152.349060       199.396500    
          88   152.349060       199.396500    
          88   152.349060       199.396500    
          89   152.349060       199.396500    
          89   152.349060       199.396500    
          90   152.349060       199.396500    
          90   152.349060       199.396500    
          91   152.349060       199.396500    
          91   152.349060       199.396500    
          92   152.349060       199.396500    
          92   152.349060       199.396500    
          93   152.349060       199.396500    
          93   152.349060       199.396500    
          94   152.349060       199.396500    
          94   152.349060       199.396500    
          95   152.349060       199.396500    
          95   152.349060       199.396500    
          96   152.349060       199.396500    
          96   152.349060       199.396500    
          97   152.349060       199.396500    
          97   152.349060       199.396500    
          98   152.349060       199.396500    
          98   152.349060       199.396500    
          99   152.349060       199.396500    
          99   152.349060       199.396500    
         100   152.349060       199.396500    
         100   152.349060       199.396500    
         101   152.348679       199.385147    
         101   152.348679       199.385147    
         102   152.348679       199.385147    
         102   152.348679       199.385147    
         103   152.348679       199.385147    
         103   152.348679       199.385147    
         104   152.348679       199.385147    
         104   152.348679       199.385147    
         105   152.348679       199.385147    
         105   152.348679       199.385147    
         106   152.348679       199.385147    
         106   152.348679       199.385147    
         107   152.348679       199.385147    
         107   152.348679       199.385147    
         108   152.348679       199.385147    
         108   152.348679       199.385147    
         109   152.348679       199.385147    
         109   152.348679       199.385147    
         110   152.348679       199.385147    
         110   152.348679       199.385147    
         111   152.348679       199.385147    
         111   152.348679       199.385147    
         112   152.348679       199.385056    
         112   152.348679       199.385056    
         113   152.348679       199.385056    
         113   152.348679       199.385056    
         114   152.348679       199.385056    
         114   152.348679       199.385056    
         115   152.348679       199.385056    
         115   152.348679       199.385056    
         116   152.348679       199.385056    
         116   152.348679       199.385056    
         117   152.348679       199.385056    
         117   152.348679       199.385056    
         118   152.348679       199.385239    
         118   152.348679       199.385239    
         119   152.348679       199.385239    
         119   152.348679       199.385239    
         120   152.348679       199.385239    
         120   152.348679       199.385239    
         121   152.348679       199.385239    
         121   152.348679       199.385239    
         122   152.348679       199.385239    
         122   152.348679       199.385239    
         123   152.348679       199.385239    
         123   152.348679       199.385239    
         124   152.348679       199.385239    
         124   152.348679       199.385239    
         125   152.348679       199.385239    
         125   152.348679       199.385239    
         126   152.348679       199.385239    
         126   152.348679       199.385239    
         127   152.348679       199.385239    
         127   152.348679       199.385239    
         128   152.348679       199.385239    
         128   152.348679       199.385239    
         129   152.348679       199.385239    
         129   152.348679       199.385239    
         130   152.348679       199.385239    
         130   152.348679       199.385239    
         131   152.348679       199.385239    
         131   152.348679       199.385239    
         132   152.348679       199.385239    
         132   152.348679       199.385239    
         133   152.348679       199.385239    
         133   152.348679       199.385239    
         134   152.348679       199.385239    
         134   152.348679       199.385239    
         135   152.348679       199.385239    
         135   152.348679       199.385239    
         136   152.348679       199.385239    
         136   152.348679       199.385239    
         137   152.348679       199.385239    
         137   152.348679       199.385239    
         138   152.348679       199.385239    
         138   152.348679       199.385239    
         139   152.348679       199.385239    
         139   152.348679       199.385239    
         140   152.348679       199.385239    
         140   152.348679       199.385239    
         141   152.348679       199.385239    
         141   152.348679       199.385239    
         142   152.348679       199.385239    
         142   152.348679       199.385239    
         143   152.348679       199.385239    
         143   152.348679       199.385239    
         144   152.348679       199.385239    
         144   152.348679       199.385239    
         145   152.348679       199.385239    
         145   152.348679       199.385239    
         146   152.348679       199.385239    
         146   152.348679       199.385239    
         147   152.348679       199.385239    
         147   152.348679       199.385239    
         148   152.348679       199.385239    
         148   152.348679       199.385239    
         149   152.348679       199.385239    
         149   152.348679       199.385239    
         150   152.348679       199.385239    
         150   152.348679       199.385239    
         151   152.348679       199.385239    
         151   152.348679       199.385239    
         152   152.348679       199.385239    
         152   152.348679       199.385239    
         153   152.348679       199.385269    
         153   152.348679       199.385269    
         154   152.348679       199.385269    
         154   152.348679       199.385269    
         155   152.348679       199.385269    
         155   152.348679       199.385269    
         156   152.348679       199.385269    
         156   152.348679       199.385269    
         157   152.348679       199.385269    
         157   152.348679       199.385269    
         158   152.348679       199.385269    
         158   152.348679       199.385269    
         159   152.348679       199.385391    
         159   152.348679       199.385391    
         160   152.348679       199.385391    
         160   152.348679       199.385391    
         161   152.348679       199.385391    
         161   152.348679       199.385391    
         162   152.348679       199.385391    
         162   152.348679       199.385391    
         163   152.348679       199.385391    
         163   152.348679       199.385391    
         164   152.348679       199.385391    
         164   152.348679       199.385391    
         165   152.348679       199.385544    
         165   152.348679       199.385544    
         166   152.348679       199.385544    
         166   152.348679       199.385544    
         167   152.348679       199.385544    
         167   152.348679       199.385544    
         168   152.348679       199.385544    
         168   152.348679       199.385544    
         169   152.348679       199.385544    
         169   152.348679       199.385544    
         170   152.348679       199.385544    
         170   152.348679       199.385544    
         171   152.298828       199.385544    
         171   152.298828       199.385544    
         172   152.298828       199.385544    
         172   152.298828       199.385544    
         173   152.298828       199.385544    
         173   152.298828       199.385544    
         174   151.330811       199.392792    
         174   151.330811       199.392792    
         175   151.330811       199.392792    
         175   151.330811       199.392792    
         176   151.330811       199.392532    
         176   151.330811       199.392532    
         177   151.330811       199.392532    
         177   151.330811       199.392532    
         178   151.325256       393.328766    
         178   151.325256       393.328766    
         179   151.325256       393.328766    
         179   151.325256       393.328766    
         180   151.325256       393.328766    
         180   151.325256       393.328766    
         181   151.325256       393.328766    
         181   151.325256       393.328766    
         182   151.325256       393.328766    
         182   151.325256       393.328766    
         183   151.325256       393.328766    
         183   151.325256       393.328766    
         184   151.325256       393.328766    
         184   151.325256       393.328766    
         185   151.325256       393.354828    
         185   151.325256       393.354828    
         186   151.325256       393.354828    
         186   151.325256       393.354828    
         187   151.325256       393.354828    
         187   151.325256       393.354828    
         188   151.325256       393.354828    
         188   151.325256       393.354828    
         189   151.325256       393.368988    
         189   151.325256       393.368988    
         190   151.325256       393.368988    
         190   151.325256       393.368988    
         191   151.325256       393.368988    
         191   151.325256       393.368988    
         192   151.325256       393.368988    
         192   151.325256       393.368988    
         193   151.325256       393.368988    
         193   151.325256       393.368988    
         194   151.325256       393.358276    
         194   151.325256       393.358276    
         195   151.325256       393.358276    
         195   151.325256       393.358276    
         196   151.325256       393.358276    
         196   151.325256       393.358276    
         197   151.325256       393.366974    
         197   151.325256       393.366974    
         198   151.325256       393.366974    
         198   151.325256       393.366974    
         199   151.325256       393.366974    
         199   151.325256       393.366974    
         200   151.325256       393.366974    
         200   151.325256       393.366974    
         201   151.325256       393.366974    
         201   151.325256       393.366974    
         202   151.325256       393.366974    
         202   151.325256       393.366974    
         203   151.325256       393.366974    
         203   151.325256       393.366974    
         204   151.325256       393.366974    
         204   151.325256       393.366974    
         205   151.325256       393.366974    
         205   151.325256       393.366974    
         206   151.325256       393.366974    
         206   151.325256       393.366974    
         207   151.325256       393.366974    
         207   151.325256       393.366974    
         208   151.325256       393.366699    
         208   151.325256       393.366699    
         209   151.325256       393.366699    
         209   151.325256       393.366699    
         210   151.325256       393.366699    
         210   151.325256       393.366699    
         211   151.325256       393.366699    
         211   151.325256       393.366699    
         212   151.325256       393.366699    
         212   151.325256       393.366699    
         213   151.325256       393.366699    
         213   151.325256       393.366699    
         214   151.325256       393.366608    
         214   151.325256       393.366608    
         215   151.325256       393.366608    
         215   151.325256       393.366608    
         216   151.325256       393.365692    
         216   151.325256       393.365692    
         217   151.325256       393.375305    
         217   151.325256       393.375305    
         218   151.325256       393.375305    
         218   151.325256       393.375305    
         219   151.325256       393.375305    
         219   151.325256       393.375305    
         220   151.325256       393.375305    
         220   151.325256       393.375305    
         221   151.325256       393.375305    
         221   151.325256       393.375305    
         222   151.325256       393.375305    
         222   151.325256       393.375305    
         223   151.325256       393.375305    
         223   151.325256       393.375305    
         224   151.325256       393.376465    
         224   151.325256       393.376465    
         225   151.325256       393.376465    
         225   151.325256       393.376465    
         226   151.325256       393.376465    
         226   151.325256       393.376465    
         227   151.298004       393.376709    
         227   151.298004       393.376709    
         228   151.298004       393.376709    
         228   151.298004       393.376709    
         229   151.298004       393.376709    
         229   151.298004       393.376709    
         230   151.298004       393.376709    
         230   151.298004       393.376709    
         231   151.298004       393.487366    
         231   151.298004       393.487366    
         232   151.298004       393.487366    
         232   151.298004       393.487366    
         233   151.298004       393.487366    
         233   151.298004       393.487366    
         234   151.298004       393.487366    
         234   151.298004       393.487366    
         235   151.298004       393.487366    
         235   151.298004       393.487366    
         236   151.298004       393.487366    
         236   151.298004       393.487366    
         237   151.298004       393.488159    
         237   151.298004       393.488159    
         238   151.298004       393.488159    
         238   151.298004       393.488159    
         239   151.298004       393.488159    
         239   151.298004       393.488159    
         240   151.298004       393.488159    
         240   151.298004       393.488159    
         241   151.298004       393.488159    
         241   151.298004       393.488159    
         242   151.298004       393.488159    
         242   151.298004       393.488159    
         243   151.298004       393.488159    
         243   151.298004       393.488159    
         244   151.298004       393.488159    
         244   151.298004       393.488159    
         245   151.298004       393.483337    
         245   151.298004       393.483337    
         246   151.298004       393.483337    
         246   151.298004       393.483337    
         247   151.298004       393.483337    
         247   151.298004       393.483337    
         248   151.298004       393.483337    
         248   151.298004       393.483337    
         249   151.298004       393.483337    
         249   151.298004       393.483337    
         250   151.298004       393.483337    
         250   151.298004       393.483337    
         251   151.298004       393.483337    
         251   151.298004       393.483337    
         252   151.298004       393.483337    
         252   151.298004       393.483337    
         253   151.298004       393.483337    
         253   151.298004       393.483337    
         254   151.298004       393.483337    
         254   151.298004       393.483337    
         255   151.298004       393.483887    
         255   151.298004       393.483887    
         256   151.298004       393.483887    
         256   151.298004       393.483887    
         257   151.298004       393.483887    
         257   151.298004       393.483887    
         258   151.298004       393.483887    
         258   151.298004       393.483887    
         259   151.298004       393.483887    
         259   151.298004       393.483887    
         260   151.224136       393.484467    
         260   151.224136       393.484467    
         261   151.224136       393.484467    
         261   151.224136       393.484467    
         262   151.224136       393.484467    
         262   151.224136       393.484467    
         263   151.224136       393.484467    
         263   151.224136       393.484467    
         264   151.224136       393.484467    
         264   151.224136       393.484467    
         265   151.224136       393.457458    
